disease_focused,assay_importance,parent_compound_chembl_id,parent_compound_specificity,assay_chembl_id,assay_cluster,target_chembl_id,target_uniprot_ids,OT_uniprot_id,OT_symbol,OT_overall_score
AML,2,CHEMBL608533,specific,CHEMBL1908404,2054,CHEMBL6123,['Q9C098'],Q9C098,['DCLK3'],0.0139870450130114
AML,2,CHEMBL576982,specific,CHEMBL1908404,2054,CHEMBL6123,['Q9C098'],Q9C098,['DCLK3'],0.0139870450130114
AML,2,CHEMBL608533,specific,CHEMBL1908663,2053,CHEMBL5683,"['B7Z3E9', 'O15075', 'Q5VZY8', 'Q5VZZ0', 'Q5VZZ1']",O15075,['DCLK1'],0.0048045381109011
AML,2,CHEMBL576982,specific,CHEMBL1908663,2053,CHEMBL5683,"['B7Z3E9', 'O15075', 'Q5VZY8', 'Q5VZZ0', 'Q5VZZ1']",O15075,['DCLK1'],0.0048045381109011
AML,2,CHEMBL608533,specific,CHEMBL1908458,2051,CHEMBL1795192,"['Q14004', 'Q53G78', 'Q6DKQ9', 'Q75MH4', 'Q75MH5', 'Q96JN4', 'Q9H4A0', 'Q9H4A1', 'Q9UDR4']",Q14004,['CDK13'],0.0022174791281082
AML,2,CHEMBL576982,specific,CHEMBL1908458,2051,CHEMBL1795192,"['Q14004', 'Q53G78', 'Q6DKQ9', 'Q75MH4', 'Q75MH5', 'Q96JN4', 'Q9H4A0', 'Q9H4A1', 'Q9UDR4']",Q14004,['CDK13'],0.0022174791281082
AML,2,CHEMBL1489,acceptable,CHEMBL1909190,205,CHEMBL240,"['A5H1P7', 'C4PFH9', 'D3DX04', 'O75418', 'O75680', 'Q12809', 'Q708S9', 'Q9BT72', 'Q9BUT7', 'Q9H3P0']",Q12809,['KCNH2'],0.0219563276250371
AML,2,CHEMBL178,acceptable,CHEMBL1909190,205,CHEMBL240,"['A5H1P7', 'C4PFH9', 'D3DX04', 'O75418', 'O75680', 'Q12809', 'Q708S9', 'Q9BT72', 'Q9BUT7', 'Q9H3P0']",Q12809,['KCNH2'],0.0219563276250371
AML,2,CHEMBL803,acceptable,CHEMBL1909190,205,CHEMBL240,"['A5H1P7', 'C4PFH9', 'D3DX04', 'O75418', 'O75680', 'Q12809', 'Q708S9', 'Q9BT72', 'Q9BUT7', 'Q9H3P0']",Q12809,['KCNH2'],0.0219563276250371
AML,2,CHEMBL384467,acceptable,CHEMBL1909190,205,CHEMBL240,"['A5H1P7', 'C4PFH9', 'D3DX04', 'O75418', 'O75680', 'Q12809', 'Q708S9', 'Q9BT72', 'Q9BUT7', 'Q9H3P0']",Q12809,['KCNH2'],0.0219563276250371
AML,2,CHEMBL1117,specific,CHEMBL1909190,205,CHEMBL240,"['A5H1P7', 'C4PFH9', 'D3DX04', 'O75418', 'O75680', 'Q12809', 'Q708S9', 'Q9BT72', 'Q9BUT7', 'Q9H3P0']",Q12809,['KCNH2'],0.0219563276250371
AML,2,CHEMBL635,acceptable,CHEMBL1909190,205,CHEMBL240,"['A5H1P7', 'C4PFH9', 'D3DX04', 'O75418', 'O75680', 'Q12809', 'Q708S9', 'Q9BT72', 'Q9BUT7', 'Q9H3P0']",Q12809,['KCNH2'],0.0219563276250371
AML,2,CHEMBL727,specific,CHEMBL1909190,205,CHEMBL240,"['A5H1P7', 'C4PFH9', 'D3DX04', 'O75418', 'O75680', 'Q12809', 'Q708S9', 'Q9BT72', 'Q9BUT7', 'Q9H3P0']",Q12809,['KCNH2'],0.0219563276250371
AML,2,CHEMBL608533,specific,CHEMBL1908544,2049,CHEMBL4937,['P49674'],P49674,['CSNK1E'],0.0084798044435989
AML,2,CHEMBL576982,specific,CHEMBL1908544,2049,CHEMBL4937,['P49674'],P49674,['CSNK1E'],0.0084798044435989
AML,2,CHEMBL608533,specific,CHEMBL1908409,2044,CHEMBL2292,"['O60769', 'Q13627', 'Q92582', 'Q92810', 'Q9UNM5']",Q13627,['DYRK1A'],0.0771756292627624
AML,2,CHEMBL576982,specific,CHEMBL1908409,2044,CHEMBL2292,"['O60769', 'Q13627', 'Q92582', 'Q92810', 'Q9UNM5']",Q13627,['DYRK1A'],0.0771756292627624
AML,2,CHEMBL608533,specific,CHEMBL1908618,2043,CHEMBL5432,"['Q6IQ39', 'Q8IVH7', 'Q8IVH8', 'Q9UDM5', 'Q9Y6R5']",Q8IVH8,['MAP4K3'],0.0243922704091903
AML,2,CHEMBL576982,specific,CHEMBL1908618,2043,CHEMBL5432,"['Q6IQ39', 'Q8IVH7', 'Q8IVH8', 'Q9UDM5', 'Q9Y6R5']",Q8IVH8,['MAP4K3'],0.0243922704091903
AML,2,CHEMBL608533,specific,CHEMBL1908562,2042,CHEMBL5970,"['B2RCW2', 'D3DU15', 'Q5BKZ6', 'Q8N3I9', 'Q99759']",Q99759,['MAP3K3'],0.0027513166959861
AML,2,CHEMBL576982,specific,CHEMBL1908562,2042,CHEMBL5970,"['B2RCW2', 'D3DU15', 'Q5BKZ6', 'Q8N3I9', 'Q99759']",Q99759,['MAP3K3'],0.0027513166959861
AML,2,CHEMBL608533,specific,CHEMBL1908453,2040,CHEMBL6166,"['E7ESS2', 'O75172', 'O95819', 'Q9NST7']",O95819,['MAP4K4'],0.0340013466309925
AML,2,CHEMBL576982,specific,CHEMBL1908453,2040,CHEMBL6166,"['E7ESS2', 'O75172', 'O95819', 'Q9NST7']",O95819,['MAP4K4'],0.0340013466309925
AML,2,CHEMBL608533,specific,CHEMBL1908758,2039,CHEMBL4852,"['A0A0A0MQR1', 'Q8IYF6', 'Q9Y4K4']",Q9Y4K4,['MAP4K5'],0.0262401696826138
AML,2,CHEMBL576982,specific,CHEMBL1908758,2039,CHEMBL4852,"['A0A0A0MQR1', 'Q8IYF6', 'Q9Y4K4']",Q9Y4K4,['MAP4K5'],0.0262401696826138
AML,2,CHEMBL608533,specific,CHEMBL1908759,2038,CHEMBL5914,"['B9EG87', 'Q53QL9', 'Q53S75', 'Q59GZ6', 'Q8NC32', 'Q9NYK3', 'Q9Y2U5']",Q9Y2U5,['MAP3K2'],0.0028190334069053
AML,2,CHEMBL576982,specific,CHEMBL1908759,2038,CHEMBL5914,"['B9EG87', 'Q53QL9', 'Q53S75', 'Q59GZ6', 'Q8NC32', 'Q9NYK3', 'Q9Y2U5']",Q9Y2U5,['MAP3K2'],0.0028190334069053
AML,2,CHEMBL608533,specific,CHEMBL1908656,2037,CHEMBL5330,"['Q12851', 'Q86VU3']",Q12851,['MAP4K2'],0.0040653784015317
AML,2,CHEMBL576982,specific,CHEMBL1908656,2037,CHEMBL5330,"['Q12851', 'Q86VU3']",Q12851,['MAP4K2'],0.0040653784015317
AML,2,CHEMBL608533,specific,CHEMBL1908723,2036,CHEMBL3956,['Q13233'],Q13233,['MAP3K1'],0.3355289709443885
AML,2,CHEMBL576982,specific,CHEMBL1908723,2036,CHEMBL3956,['Q13233'],Q13233,['MAP3K1'],0.3355289709443885
AML,2,CHEMBL608533,specific,CHEMBL1908815,2034,CHEMBL5073,"['B0YIY0', 'Q8IU85', 'Q9HD31']",Q8IU85,['CAMK1D'],0.0081102245889142
AML,2,CHEMBL576982,specific,CHEMBL1908815,2034,CHEMBL5073,"['B0YIY0', 'Q8IU85', 'Q9HD31']",Q8IU85,['CAMK1D'],0.0081102245889142
AML,2,CHEMBL608533,specific,CHEMBL1908840,2032,CHEMBL5256,"['Q8N5S9', 'Q9BQH3']",Q8N5S9,['CAMKK1'],0.0014783194187388
AML,2,CHEMBL576982,specific,CHEMBL1908840,2032,CHEMBL5256,"['Q8N5S9', 'Q9BQH3']",Q8N5S9,['CAMKK1'],0.0014783194187388
AML,2,CHEMBL608533,specific,CHEMBL1908524,2031,CHEMBL4121,"['A4D2K0', 'A4D2K1', 'A4D2K2', 'A4D2K3', 'A4D2K4', 'A4D2K5', 'A4D2K6', 'O95437', 'O95438', 'O95599', 'Q13554', 'Q9UGH7', 'Q9UGH8', 'Q9UGH9', 'Q9UNX0', 'Q9UNX7', 'Q9UP00', 'Q9Y5N4', 'Q9Y6F4']",Q13554,['CAMK2B'],0.0072068071663516
AML,2,CHEMBL576982,specific,CHEMBL1908524,2031,CHEMBL4121,"['A4D2K0', 'A4D2K1', 'A4D2K2', 'A4D2K3', 'A4D2K4', 'A4D2K5', 'A4D2K6', 'O95437', 'O95438', 'O95599', 'Q13554', 'Q9UGH7', 'Q9UGH8', 'Q9UGH9', 'Q9UNX0', 'Q9UNX7', 'Q9UP00', 'Q9Y5N4', 'Q9Y6F4']",Q13554,['CAMK2B'],0.0072068071663516
AML,2,CHEMBL608533,specific,CHEMBL1908428,2030,CHEMBL3829,"['A0A0A0MS52', 'A0A0A0MT11', 'O00561', 'O15378', 'Q13279', 'Q13282', 'Q13555', 'Q13556', 'Q5SQZ3', 'Q5SQZ4', 'Q5SWX4', 'Q7KYX5', 'Q8N4I3', 'Q8NIA4']",Q13555,['CAMK2G'],0.0177398330248656
AML,2,CHEMBL576982,specific,CHEMBL1908428,2030,CHEMBL3829,"['A0A0A0MS52', 'A0A0A0MT11', 'O00561', 'O15378', 'Q13279', 'Q13282', 'Q13555', 'Q13556', 'Q5SQZ3', 'Q5SQZ4', 'Q5SWX4', 'Q7KYX5', 'Q8N4I3', 'Q8NIA4']",Q13555,['CAMK2G'],0.0177398330248656
AML,2,CHEMBL1489,acceptable,CHEMBL1909215,203,CHEMBL256,"['A2A3P4', 'P0DMS8', 'P33765', 'Q6UWU0', 'Q9BYZ1']",P0DMS8,['ADORA3'],0.0395237391363975
AML,2,CHEMBL178,acceptable,CHEMBL1909215,203,CHEMBL256,"['A2A3P4', 'P0DMS8', 'P33765', 'Q6UWU0', 'Q9BYZ1']",P0DMS8,['ADORA3'],0.0395237391363975
AML,2,CHEMBL803,acceptable,CHEMBL1909215,203,CHEMBL256,"['A2A3P4', 'P0DMS8', 'P33765', 'Q6UWU0', 'Q9BYZ1']",P0DMS8,['ADORA3'],0.0395237391363975
AML,2,CHEMBL384467,acceptable,CHEMBL1909215,203,CHEMBL256,"['A2A3P4', 'P0DMS8', 'P33765', 'Q6UWU0', 'Q9BYZ1']",P0DMS8,['ADORA3'],0.0395237391363975
AML,2,CHEMBL1117,specific,CHEMBL1909215,203,CHEMBL256,"['A2A3P4', 'P0DMS8', 'P33765', 'Q6UWU0', 'Q9BYZ1']",P0DMS8,['ADORA3'],0.0395237391363975
AML,2,CHEMBL635,acceptable,CHEMBL1909215,203,CHEMBL256,"['A2A3P4', 'P0DMS8', 'P33765', 'Q6UWU0', 'Q9BYZ1']",P0DMS8,['ADORA3'],0.0395237391363975
AML,2,CHEMBL727,specific,CHEMBL1909215,203,CHEMBL256,"['A2A3P4', 'P0DMS8', 'P33765', 'Q6UWU0', 'Q9BYZ1']",P0DMS8,['ADORA3'],0.0395237391363975
AML,2,CHEMBL608533,specific,CHEMBL1908427,2029,CHEMBL4147,"['Q9UL21', 'Q9UQM7', 'Q9Y2H4', 'Q9Y352']",Q9UQM7,['CAMK2A'],0.0288272286654067
AML,2,CHEMBL576982,specific,CHEMBL1908427,2029,CHEMBL4147,"['Q9UL21', 'Q9UQM7', 'Q9Y2H4', 'Q9Y352']",Q9UQM7,['CAMK2A'],0.0288272286654067
AML,2,CHEMBL608533,specific,CHEMBL1908757,2027,CHEMBL5284,"['A8K7Q7', 'O94883', 'Q8IUG2', 'Q8IUG3', 'Q8N3I4', 'Q8WY03', 'Q8WY04', 'Q8WY05', 'Q8WY06', 'Q96RP1', 'Q96RP2', 'Q96RR3', 'Q96RR4', 'Q9BWE9', 'Q9UER3', 'Q9UES2', 'Q9Y5N2']",Q96RR4,['CAMKK2'],0.0182942028068927
AML,2,CHEMBL576982,specific,CHEMBL1908757,2027,CHEMBL5284,"['A8K7Q7', 'O94883', 'Q8IUG2', 'Q8IUG3', 'Q8N3I4', 'Q8WY03', 'Q8WY04', 'Q8WY05', 'Q8WY06', 'Q96RP1', 'Q96RP2', 'Q96RR3', 'Q96RR4', 'Q9BWE9', 'Q9UER3', 'Q9UES2', 'Q9Y5N2']",Q96RR4,['CAMKK2'],0.0182942028068927
AML,2,CHEMBL608533,specific,CHEMBL1908510,2026,CHEMBL5518,"['D3DTK3', 'D3DTK4', 'Q5U8Z0', 'Q8N4C8', 'Q9P1X1', 'Q9P2R8']",Q8N4C8,['MINK1'],0.0269793293919832
AML,2,CHEMBL576982,specific,CHEMBL1908510,2026,CHEMBL5518,"['D3DTK3', 'D3DTK4', 'Q5U8Z0', 'Q8N4C8', 'Q9P1X1', 'Q9P2R8']",Q8N4C8,['MINK1'],0.0269793293919832
AML,2,CHEMBL608533,specific,CHEMBL1908719,2025,CHEMBL5684,"['O15146', 'Q32MJ8', 'Q32MJ9', 'Q5VZW7', 'Q5VZW8']",O15146,['MUSK'],0.0014783194187388
AML,2,CHEMBL576982,specific,CHEMBL1908719,2025,CHEMBL5684,"['O15146', 'Q32MJ8', 'Q32MJ9', 'Q5VZW7', 'Q5VZW8']",O15146,['MUSK'],0.0014783194187388
AML,2,CHEMBL608533,specific,CHEMBL1908647,2023,CHEMBL5320,"['E5KR08', 'Q09013', 'Q16205', 'Q6P5Z6']",Q09013,['DMPK'],0.0014783194187388
AML,2,CHEMBL576982,specific,CHEMBL1908647,2023,CHEMBL5320,"['E5KR08', 'Q09013', 'Q16205', 'Q6P5Z6']",Q09013,['DMPK'],0.0014783194187388
AML,2,CHEMBL608533,specific,CHEMBL1908784,2022,CHEMBL4578,"['A6P3A7', 'A6P3A8', 'B1AMQ6', 'B7Z1E6', 'B7Z5M5', 'B7Z6Q7', 'B7Z6R8', 'B7Z6Y0', 'B7Z7Q1', 'D3DRP8', 'F5H0Y0', 'F5H2R4', 'F5H689', 'Q14680', 'Q7L3C3']",Q14680,['MELK'],0.0786102510578605
AML,2,CHEMBL576982,specific,CHEMBL1908784,2022,CHEMBL4578,"['A6P3A7', 'A6P3A8', 'B1AMQ6', 'B7Z1E6', 'B7Z5M5', 'B7Z6Q7', 'B7Z6R8', 'B7Z6Y0', 'B7Z7Q1', 'D3DRP8', 'F5H0Y0', 'F5H2R4', 'F5H689', 'Q14680', 'Q7L3C3']",Q14680,['MELK'],0.0786102510578605
AML,2,CHEMBL1489,acceptable,CHEMBL1909214,202,CHEMBL251,"['B2R7E0', 'P29274']",P29274,['ADORA2A'],0.0508137201167849
AML,2,CHEMBL178,acceptable,CHEMBL1909214,202,CHEMBL251,"['B2R7E0', 'P29274']",P29274,['ADORA2A'],0.0508137201167849
AML,2,CHEMBL803,acceptable,CHEMBL1909214,202,CHEMBL251,"['B2R7E0', 'P29274']",P29274,['ADORA2A'],0.0508137201167849
AML,2,CHEMBL384467,acceptable,CHEMBL1909214,202,CHEMBL251,"['B2R7E0', 'P29274']",P29274,['ADORA2A'],0.0508137201167849
AML,2,CHEMBL1117,specific,CHEMBL1909214,202,CHEMBL251,"['B2R7E0', 'P29274']",P29274,['ADORA2A'],0.0508137201167849
AML,2,CHEMBL635,acceptable,CHEMBL1909214,202,CHEMBL251,"['B2R7E0', 'P29274']",P29274,['ADORA2A'],0.0508137201167849
AML,2,CHEMBL727,specific,CHEMBL1909214,202,CHEMBL251,"['B2R7E0', 'P29274']",P29274,['ADORA2A'],0.0508137201167849
AML,2,CHEMBL608533,specific,CHEMBL1908790,2019,CHEMBL4527,"['A7E2A3', 'A8K4U1', 'D3DNQ6', 'O60298', 'Q8WUY7', 'Q9UKD8', 'Q9UKD9', 'Q9UKE0', 'Q9UKE1', 'Q9UKE2', 'Q9UKE3', 'Q9UKE4', 'Q9UKE5']",Q9UKE5,['TNIK'],0.0152169490641715
AML,2,CHEMBL576982,specific,CHEMBL1908790,2019,CHEMBL4527,"['A7E2A3', 'A8K4U1', 'D3DNQ6', 'O60298', 'Q8WUY7', 'Q9UKD8', 'Q9UKD9', 'Q9UKE0', 'Q9UKE1', 'Q9UKE2', 'Q9UKE3', 'Q9UKE4', 'Q9UKE5']",Q9UKE5,['TNIK'],0.0152169490641715
AML,2,CHEMBL608533,specific,CHEMBL1908800,2016,CHEMBL5941,"['B2RAU2', 'Q3ZB77', 'Q8NC04', 'Q9BXC3', 'Q9BXC4', 'Q9P289']",Q9P289,['STK26'],0.011087395640541
AML,2,CHEMBL576982,specific,CHEMBL1908800,2016,CHEMBL5941,"['B2RAU2', 'Q3ZB77', 'Q8NC04', 'Q9BXC3', 'Q9BXC4', 'Q9P289']",Q9P289,['STK26'],0.011087395640541
AML,2,CHEMBL608533,specific,CHEMBL1908751,2015,CHEMBL4708,"['A8K722', 'B3KYA7', 'Q13188', 'Q15445', 'Q15801', 'Q96FM6']",Q13188,['STK3'],0.0807018677132344
AML,2,CHEMBL576982,specific,CHEMBL1908751,2015,CHEMBL4708,"['A8K722', 'B3KYA7', 'Q13188', 'Q15445', 'Q15801', 'Q96FM6']",Q13188,['STK3'],0.0807018677132344
AML,2,CHEMBL608533,specific,CHEMBL1908752,2014,CHEMBL4598,"['B2RCR8', 'Q13043', 'Q15802', 'Q4G156', 'Q5H982', 'Q6PD60', 'Q9BR32', 'Q9NTZ4']",Q13043,['STK4'],0.060485131034486
AML,2,CHEMBL576982,specific,CHEMBL1908752,2014,CHEMBL4598,"['B2RCR8', 'Q13043', 'Q15802', 'Q4G156', 'Q5H982', 'Q6PD60', 'Q9BR32', 'Q9NTZ4']",Q13043,['STK4'],0.060485131034486
AML,2,CHEMBL608533,specific,CHEMBL1908690,2013,CHEMBL4014,"['A0M8X0', 'B7UEF2', 'B7UEF3', 'B7UEF4', 'B7UEF5', 'P42684', 'Q5T0X6', 'Q5W0C5', 'Q6NZY6', 'Q7Z301']",P42684,['ABL2'],0.2839329976313839
AML,2,CHEMBL576982,specific,CHEMBL1908690,2013,CHEMBL4014,"['A0M8X0', 'B7UEF2', 'B7UEF3', 'B7UEF4', 'B7UEF5', 'P42684', 'Q5T0X6', 'Q5W0C5', 'Q6NZY6', 'Q7Z301']",P42684,['ABL2'],0.2839329976313839
AML,2,CHEMBL608533,specific,CHEMBL1908537,2012,CHEMBL4895,"['P30530', 'Q8N5L2', 'Q9UD27']",P30530,['AXL'],0.5685155317475683
AML,2,CHEMBL576982,specific,CHEMBL1908537,2012,CHEMBL4895,"['P30530', 'Q8N5L2', 'Q9UD27']",P30530,['AXL'],0.5685155317475683
AML,2,CHEMBL608533,specific,CHEMBL1908536,2011,CHEMBL2431,"['B2RBD8', 'P31751', 'Q05BV0', 'Q0VAN0', 'Q0VAN1', 'Q68GC0']",P31751,['AKT2'],0.288077388645689
AML,2,CHEMBL576982,specific,CHEMBL1908536,2011,CHEMBL2431,"['B2RBD8', 'P31751', 'Q05BV0', 'Q0VAN0', 'Q0VAN1', 'Q68GC0']",P31751,['AKT2'],0.288077388645689
AML,2,CHEMBL608533,specific,CHEMBL1908716,2010,CHEMBL4816,"['Q0VAA6', 'Q5VTI1', 'Q5VTI2', 'Q96QV3', 'Q9UFP5', 'Q9Y243']",Q9Y243,['AKT3'],0.1982188422533321
AML,2,CHEMBL576982,specific,CHEMBL1908716,2010,CHEMBL4816,"['Q0VAA6', 'Q5VTI1', 'Q5VTI2', 'Q96QV3', 'Q9UFP5', 'Q9Y243']",Q9Y243,['AKT3'],0.1982188422533321
AML,2,CHEMBL1489,acceptable,CHEMBL1909213,201,CHEMBL226,"['A6NFY5', 'A6NGP4', 'A8K1L3', 'B3KXQ4', 'D2CGD0', 'P30542', 'Q6FHK3', 'Q8TAM8']",P30542,['ADORA1'],0.0383407274303446
AML,2,CHEMBL178,acceptable,CHEMBL1909213,201,CHEMBL226,"['A6NFY5', 'A6NGP4', 'A8K1L3', 'B3KXQ4', 'D2CGD0', 'P30542', 'Q6FHK3', 'Q8TAM8']",P30542,['ADORA1'],0.0383407274303446
AML,2,CHEMBL803,acceptable,CHEMBL1909213,201,CHEMBL226,"['A6NFY5', 'A6NGP4', 'A8K1L3', 'B3KXQ4', 'D2CGD0', 'P30542', 'Q6FHK3', 'Q8TAM8']",P30542,['ADORA1'],0.0383407274303446
AML,2,CHEMBL384467,acceptable,CHEMBL1909213,201,CHEMBL226,"['A6NFY5', 'A6NGP4', 'A8K1L3', 'B3KXQ4', 'D2CGD0', 'P30542', 'Q6FHK3', 'Q8TAM8']",P30542,['ADORA1'],0.0383407274303446
AML,2,CHEMBL1117,specific,CHEMBL1909213,201,CHEMBL226,"['A6NFY5', 'A6NGP4', 'A8K1L3', 'B3KXQ4', 'D2CGD0', 'P30542', 'Q6FHK3', 'Q8TAM8']",P30542,['ADORA1'],0.0383407274303446
AML,2,CHEMBL635,acceptable,CHEMBL1909213,201,CHEMBL226,"['A6NFY5', 'A6NGP4', 'A8K1L3', 'B3KXQ4', 'D2CGD0', 'P30542', 'Q6FHK3', 'Q8TAM8']",P30542,['ADORA1'],0.0383407274303446
AML,2,CHEMBL727,specific,CHEMBL1909213,201,CHEMBL226,"['A6NFY5', 'A6NGP4', 'A8K1L3', 'B3KXQ4', 'D2CGD0', 'P30542', 'Q6FHK3', 'Q8TAM8']",P30542,['ADORA1'],0.0383407274303446
AML,2,CHEMBL608533,specific,CHEMBL1908691,2009,CHEMBL4282,"['B2RAM5', 'B7Z5R1', 'P31749', 'Q9BWB6']",P31749,['AKT1'],0.3100944078654892
AML,2,CHEMBL576982,specific,CHEMBL1908691,2009,CHEMBL4282,"['B2RAM5', 'B7Z5R1', 'P31749', 'Q9BWB6']",P31749,['AKT1'],0.3100944078654892
AML,2,CHEMBL608533,specific,CHEMBL1908495,2008,CHEMBL5606,"['B2RBX7', 'E7EW76', 'Q15831']",Q15831,['STK11'],0.2952875306650246
AML,2,CHEMBL576982,specific,CHEMBL1908495,2008,CHEMBL5606,"['B2RBX7', 'E7EW76', 'Q15831']",Q15831,['STK11'],0.2952875306650246
AML,2,CHEMBL608533,specific,CHEMBL1908575,2007,CHEMBL2147,"['P11309', 'Q38RT9', 'Q5T7H7', 'Q96RG3']",P11309,['PIM1'],0.3067180998030816
AML,2,CHEMBL576982,specific,CHEMBL1908575,2007,CHEMBL2147,"['P11309', 'Q38RT9', 'Q5T7H7', 'Q96RG3']",P11309,['PIM1'],0.3067180998030816
AML,2,CHEMBL608533,specific,CHEMBL1908442,2006,CHEMBL3384,"['A8K7W5', 'B2R9R4', 'B3KVN3', 'Q15143', 'Q16512', 'Q504U4', 'Q8IUV5', 'Q9UD44']",Q16512,['PKN1'],0.0415481672636541
AML,2,CHEMBL576982,specific,CHEMBL1908442,2006,CHEMBL3384,"['A8K7W5', 'B2R9R4', 'B3KVN3', 'Q15143', 'Q16512', 'Q504U4', 'Q8IUV5', 'Q9UD44']",Q16512,['PKN1'],0.0415481672636541
AML,2,CHEMBL608533,specific,CHEMBL1908547,2005,CHEMBL5319,"['B5A975', 'B5A976', 'B7Z2K0', 'Q08345', 'Q14196', 'Q16562', 'Q2L6H3', 'Q4LE50', 'Q5ST11', 'Q5ST12', 'Q6NSK4', 'Q9UD35', 'Q9UD36', 'Q9UD37', 'Q9UD86', 'Q9UDL2']",Q08345,['DDR1'],0.0361247297048926
AML,2,CHEMBL576982,specific,CHEMBL1908547,2005,CHEMBL5319,"['B5A975', 'B5A976', 'B7Z2K0', 'Q08345', 'Q14196', 'Q16562', 'Q2L6H3', 'Q4LE50', 'Q5ST11', 'Q5ST12', 'Q6NSK4', 'Q9UD35', 'Q9UD36', 'Q9UD37', 'Q9UD86', 'Q9UDL2']",Q08345,['DDR1'],0.0361247297048926
AML,2,CHEMBL608533,specific,CHEMBL1908764,2004,CHEMBL1075155,"['Q15208', 'Q503A1']",Q15208,['STK38'],0.0014783194187388
AML,2,CHEMBL576982,specific,CHEMBL1908764,2004,CHEMBL1075155,"['Q15208', 'Q503A1']",Q15208,['STK38'],0.0014783194187388
AML,2,CHEMBL608533,specific,CHEMBL1908532,2002,CHEMBL1163101,"['A1L457', 'A8K8N8', 'A8MXS7', 'O75460', 'Q59EE2']",O75460,['ERN1'],0.0584951530020767
AML,2,CHEMBL576982,specific,CHEMBL1908532,2002,CHEMBL1163101,"['A1L457', 'A8K8N8', 'A8MXS7', 'O75460', 'Q59EE2']",O75460,['ERN1'],0.0584951530020767
AML,2,CHEMBL608533,specific,CHEMBL1908596,2001,CHEMBL5568,"['P08922', 'Q15368', 'Q5TDB5']",P08922,['ROS1'],0.2894211096628549
AML,2,CHEMBL576982,specific,CHEMBL1908596,2001,CHEMBL5568,"['P08922', 'Q15368', 'Q5TDB5']",P08922,['ROS1'],0.2894211096628549
AML,2,CHEMBL608533,specific,CHEMBL1908594,2000,CHEMBL1906,"['B0LPH8', 'B2R5N3', 'P04049', 'Q15278', 'Q9UC20']",P04049,['RAF1'],0.4206087284703986
AML,2,CHEMBL576982,specific,CHEMBL1908594,2000,CHEMBL1906,"['B0LPH8', 'B2R5N3', 'P04049', 'Q15278', 'Q9UC20']",P04049,['RAF1'],0.4206087284703986
AML,2,CHEMBL608533,specific,CHEMBL1908714,1999,CHEMBL5274,"['B5A949', 'B5A950', 'P35590']",P35590,['TIE1'],0.0132356812069666
AML,2,CHEMBL576982,specific,CHEMBL1908714,1999,CHEMBL5274,"['B5A949', 'B5A950', 'P35590']",P35590,['TIE1'],0.0132356812069666
AML,2,CHEMBL608533,specific,CHEMBL1908611,1997,CHEMBL5491,"['B3KVE1', 'D3DQV0', 'P30291']",P30291,['WEE1'],0.1986598524221414
AML,2,CHEMBL576982,specific,CHEMBL1908611,1997,CHEMBL5491,"['B3KVE1', 'D3DQV0', 'P30291']",P30291,['WEE1'],0.1986598524221414
AML,2,CHEMBL608533,specific,CHEMBL1908713,1996,CHEMBL267,"['E1P5V4', 'P12931', 'Q76P87', 'Q86VB9', 'Q9H5A8']",P12931,['SRC'],0.3109287546103751
AML,2,CHEMBL576982,specific,CHEMBL1908713,1996,CHEMBL267,"['E1P5V4', 'P12931', 'Q76P87', 'Q86VB9', 'Q9H5A8']",P12931,['SRC'],0.3109287546103751
AML,2,CHEMBL608533,specific,CHEMBL1908407,1995,CHEMBL5703,['Q9H3Y6'],Q9H3Y6,['SRMS'],0.296939115684089
AML,2,CHEMBL576982,specific,CHEMBL1908407,1995,CHEMBL5703,['Q9H3Y6'],Q9H3Y6,['SRMS'],0.296939115684089
AML,2,CHEMBL608533,specific,CHEMBL1908643,1994,CHEMBL5145,"['A4D1T4', 'B6HY61', 'B6HY62', 'B6HY63', 'B6HY64', 'B6HY65', 'B6HY66', 'P15056', 'Q13878', 'Q3MIN6', 'Q9UDP8', 'Q9Y6T3']",P15056,['BRAF'],0.4677649176774668
AML,2,CHEMBL576982,specific,CHEMBL1908643,1994,CHEMBL5145,"['A4D1T4', 'B6HY61', 'B6HY62', 'B6HY63', 'B6HY64', 'B6HY65', 'B6HY66', 'P15056', 'Q13878', 'Q3MIN6', 'Q9UDP8', 'Q9Y6T3']",P15056,['BRAF'],0.4677649176774668
AML,2,CHEMBL608533,specific,CHEMBL1908496,1992,CHEMBL4128,"['A8K6W0', 'B4DH20', 'B4DHD3', 'D3DRK5', 'E7EWI2', 'Q02763', 'Q5TCU2', 'Q8IV34']",Q02763,['TEK'],0.3457460181299434
AML,2,CHEMBL576982,specific,CHEMBL1908496,1992,CHEMBL4128,"['A8K6W0', 'B4DH20', 'B4DHD3', 'D3DRK5', 'E7EWI2', 'Q02763', 'Q5TCU2', 'Q8IV34']",Q02763,['TEK'],0.3457460181299434
AML,2,CHEMBL608533,specific,CHEMBL1908474,1989,CHEMBL5122,"['Q16832', 'Q7Z730']",Q16832,['DDR2'],0.2868760960919251
AML,2,CHEMBL576982,specific,CHEMBL1908474,1989,CHEMBL5122,"['Q16832', 'Q7Z730']",Q16832,['DDR2'],0.2868760960919251
