parent_compound_chembl_id,assay_chembl_id,target_chembl_id
CHEMBL576982,CHEMBL1908722,CHEMBL1163106
CHEMBL576982,CHEMBL1908723,CHEMBL3956
CHEMBL576982,CHEMBL1908724,CHEMBL4853
CHEMBL576982,CHEMBL1908725,CHEMBL5285
CHEMBL576982,CHEMBL1908726,CHEMBL4601
CHEMBL576982,CHEMBL1908727,CHEMBL3981
CHEMBL576982,CHEMBL1908728,CHEMBL5052
CHEMBL576982,CHEMBL1908729,CHEMBL4898
CHEMBL576982,CHEMBL1908730,CHEMBL4597
CHEMBL576982,CHEMBL1908731,CHEMBL2007
CHEMBL576982,CHEMBL1908732,CHEMBL4004
CHEMBL576982,CHEMBL1908733,CHEMBL4005
CHEMBL576982,CHEMBL1908734,CHEMBL4005
CHEMBL576982,CHEMBL1908735,CHEMBL4005
CHEMBL576982,CHEMBL1908736,CHEMBL4005
CHEMBL576982,CHEMBL1908737,CHEMBL4005
CHEMBL576982,CHEMBL1908738,CHEMBL4005
CHEMBL576982,CHEMBL1908739,CHEMBL4005
CHEMBL576982,CHEMBL1908740,CHEMBL4005
CHEMBL576982,CHEMBL1908741,CHEMBL4005
CHEMBL576982,CHEMBL1908742,CHEMBL4005
CHEMBL576982,CHEMBL1908743,CHEMBL3145
CHEMBL576982,CHEMBL1908744,CHEMBL2116
CHEMBL576982,CHEMBL1908745,CHEMBL2996
CHEMBL576982,CHEMBL1908746,CHEMBL3616
CHEMBL576982,CHEMBL1908747,CHEMBL3032
CHEMBL576982,CHEMBL1908748,CHEMBL3920
CHEMBL576982,CHEMBL1908749,CHEMBL4273
CHEMBL576982,CHEMBL1908750,CHEMBL2896
CHEMBL576982,CHEMBL1908751,CHEMBL4708
CHEMBL576982,CHEMBL1908752,CHEMBL4598
CHEMBL576982,CHEMBL1908753,CHEMBL5604
CHEMBL576982,CHEMBL1908754,CHEMBL5314
CHEMBL576982,CHEMBL1908755,CHEMBL1649059
CHEMBL576982,CHEMBL1908756,CHEMBL5552
CHEMBL576982,CHEMBL1908757,CHEMBL5284
CHEMBL576982,CHEMBL1908758,CHEMBL4852
CHEMBL576982,CHEMBL1908759,CHEMBL5914
CHEMBL576982,CHEMBL1908760,CHEMBL5938
CHEMBL576982,CHEMBL1908761,CHEMBL4523
CHEMBL576982,CHEMBL1908762,CHEMBL5579
CHEMBL576982,CHEMBL1908763,CHEMBL5081
CHEMBL576982,CHEMBL1908764,CHEMBL1075155
CHEMBL576982,CHEMBL1908765,CHEMBL5855
CHEMBL576982,CHEMBL1908766,CHEMBL5388
CHEMBL576982,CHEMBL1908767,CHEMBL6162
CHEMBL576982,CHEMBL1908768,CHEMBL1163108
CHEMBL576982,CHEMBL1908769,CHEMBL5408
CHEMBL576982,CHEMBL1908770,CHEMBL6186
CHEMBL576982,CHEMBL1908771,CHEMBL3529
CHEMBL576982,CHEMBL1908772,CHEMBL5483
CHEMBL576982,CHEMBL1908773,CHEMBL3788
CHEMBL576982,CHEMBL1908774,CHEMBL3123
CHEMBL576982,CHEMBL1908775,CHEMBL5415
CHEMBL576982,CHEMBL1908776,CHEMBL4309
CHEMBL576982,CHEMBL1908777,CHEMBL6029
CHEMBL576982,CHEMBL1908778,CHEMBL4924
CHEMBL576982,CHEMBL1908779,CHEMBL4924
CHEMBL576982,CHEMBL1908780,CHEMBL5907
CHEMBL576982,CHEMBL1908781,CHEMBL1795165
CHEMBL576982,CHEMBL1908782,CHEMBL5435
CHEMBL576982,CHEMBL1908783,CHEMBL4202
CHEMBL576982,CHEMBL1908784,CHEMBL4578
CHEMBL576982,CHEMBL1908785,CHEMBL5784
CHEMBL576982,CHEMBL1908786,CHEMBL3830
CHEMBL576982,CHEMBL1908787,CHEMBL1163126
CHEMBL576982,CHEMBL1908788,CHEMBL1163128
CHEMBL576982,CHEMBL1908789,CHEMBL4851
CHEMBL576982,CHEMBL1908790,CHEMBL4527
CHEMBL576982,CHEMBL1908791,CHEMBL6002
CHEMBL576982,CHEMBL1908792,CHEMBL5699
CHEMBL576982,CHEMBL1908793,CHEMBL4312
CHEMBL576982,CHEMBL1908794,CHEMBL5260
CHEMBL576982,CHEMBL1908795,CHEMBL3778
CHEMBL576982,CHEMBL1908796,CHEMBL1075195
CHEMBL576982,CHEMBL1908797,CHEMBL5364
CHEMBL576982,CHEMBL1908798,CHEMBL5701
CHEMBL576982,CHEMBL1908799,CHEMBL4900
CHEMBL576982,CHEMBL1908800,CHEMBL5941
CHEMBL576982,CHEMBL1908801,CHEMBL5546
CHEMBL576982,CHEMBL1908802,CHEMBL3290
CHEMBL576982,CHEMBL1908803,CHEMBL3831
CHEMBL576982,CHEMBL1908804,CHEMBL5615
CHEMBL576982,CHEMBL1908805,CHEMBL4204
CHEMBL576982,CHEMBL1908806,CHEMBL4522
CHEMBL576982,CHEMBL1908807,CHEMBL1628470
CHEMBL576982,CHEMBL1908808,CHEMBL6000
CHEMBL576982,CHEMBL1908809,CHEMBL5912
CHEMBL576982,CHEMBL1908810,CHEMBL5940
CHEMBL576982,CHEMBL1908811,CHEMBL2850
CHEMBL576982,CHEMBL1908812,CHEMBL4311
CHEMBL576982,CHEMBL1908813,CHEMBL5550
CHEMBL576982,CHEMBL1908814,CHEMBL4524
CHEMBL576982,CHEMBL1908815,CHEMBL5073
CHEMBL576982,CHEMBL1908816,CHEMBL5258
CHEMBL576982,CHEMBL1908817,CHEMBL4134
CHEMBL576982,CHEMBL1908818,CHEMBL2041
CHEMBL576982,CHEMBL1908819,CHEMBL2041
CHEMBL576982,CHEMBL1908820,CHEMBL2041
CHEMBL576982,CHEMBL1908821,CHEMBL2041
CHEMBL576982,CHEMBL1908822,CHEMBL4203
CHEMBL576982,CHEMBL1908823,CHEMBL5261
CHEMBL576982,CHEMBL1908824,CHEMBL3906
CHEMBL576982,CHEMBL1908825,CHEMBL2426
CHEMBL576982,CHEMBL1908826,CHEMBL4576
CHEMBL576982,CHEMBL1908827,CHEMBL3973
CHEMBL576982,CHEMBL1908828,CHEMBL4142
CHEMBL576982,CHEMBL1908829,CHEMBL3650
CHEMBL576982,CHEMBL1908830,CHEMBL5416
CHEMBL576982,CHEMBL1908831,CHEMBL1770034
CHEMBL576982,CHEMBL1908832,CHEMBL5753
CHEMBL576982,CHEMBL1908833,CHEMBL6191
CHEMBL576982,CHEMBL1908834,CHEMBL2964
CHEMBL576982,CHEMBL1908835,CHEMBL6005
CHEMBL576982,CHEMBL1908836,CHEMBL5698
CHEMBL576982,CHEMBL1908837,CHEMBL5754
CHEMBL576982,CHEMBL1908838,CHEMBL5975
CHEMBL576982,CHEMBL1908839,CHEMBL6003
CHEMBL576982,CHEMBL1908840,CHEMBL5256
CHEMBL576982,CHEMBL2066303,CHEMBL1974
CHEMBL576982,CHEMBL2066304,CHEMBL1868
CHEMBL576982,CHEMBL2066305,CHEMBL279
CHEMBL576982,CHEMBL2066306,CHEMBL4722
CHEMBL576982,CHEMBL2066307,CHEMBL3706572
CHEMBL576982,CHEMBL2114722,CHEMBL612545
CHEMBL576982,CHEMBL2114770,CHEMBL612545
CHEMBL576982,CHEMBL2114779,CHEMBL3879801
CHEMBL576982,CHEMBL2114900,CHEMBL612545
CHEMBL576982,CHEMBL2389793,CHEMBL612794
CHEMBL576982,CHEMBL2389795,CHEMBL385
CHEMBL576982,CHEMBL2389796,CHEMBL3879801
CHEMBL576982,CHEMBL2389797,CHEMBL613835
CHEMBL576982,CHEMBL2390015,CHEMBL3706572
CHEMBL576982,CHEMBL2390016,CHEMBL4722
CHEMBL576982,CHEMBL2390017,CHEMBL279
CHEMBL576982,CHEMBL2390018,CHEMBL1974
CHEMBL576982,CHEMBL3214970,CHEMBL612545
CHEMBL576982,CHEMBL3294392,CHEMBL1974
CHEMBL576982,CHEMBL3361927,CHEMBL1974
CHEMBL576982,CHEMBL3361928,CHEMBL385
CHEMBL576982,CHEMBL3361929,CHEMBL3879801
CHEMBL576982,CHEMBL3361930,CHEMBL3879801
CHEMBL576982,CHEMBL3361931,CHEMBL3879801
CHEMBL576982,CHEMBL3361932,CHEMBL1974
CHEMBL576982,CHEMBL3420606,CHEMBL1974
CHEMBL576982,CHEMBL3562002,CHEMBL612545
CHEMBL576982,CHEMBL3562018,CHEMBL612545
CHEMBL576982,CHEMBL3562034,CHEMBL612545
CHEMBL576982,CHEMBL3562067,CHEMBL612545
CHEMBL576982,CHEMBL3594756,CHEMBL613835
CHEMBL576982,CHEMBL3594757,CHEMBL1974
CHEMBL576982,CHEMBL3595189,CHEMBL1974
CHEMBL576982,CHEMBL3595190,CHEMBL279
CHEMBL576982,CHEMBL3595191,CHEMBL4722
CHEMBL576982,CHEMBL3595192,CHEMBL1974
CHEMBL576982,CHEMBL3595193,CHEMBL1974
CHEMBL576982,CHEMBL3595194,CHEMBL612794
CHEMBL576982,CHEMBL3595195,CHEMBL1974
CHEMBL576982,CHEMBL3595196,CHEMBL2096618
CHEMBL576982,CHEMBL3595507,CHEMBL1974
CHEMBL576982,CHEMBL3595508,CHEMBL1974
CHEMBL576982,CHEMBL3595509,CHEMBL1974
CHEMBL576982,CHEMBL3595510,CHEMBL1974
CHEMBL576982,CHEMBL3595511,CHEMBL1974
CHEMBL576982,CHEMBL3595720,CHEMBL613835
CHEMBL576982,CHEMBL3595722,CHEMBL613835
CHEMBL576982,CHEMBL3595723,CHEMBL375
CHEMBL576982,CHEMBL3595726,CHEMBL3879801
CHEMBL576982,CHEMBL3815408,CHEMBL1974
CHEMBL576982,CHEMBL3815409,CHEMBL1974
CHEMBL576982,CHEMBL3856633,CHEMBL1974
CHEMBL576982,CHEMBL3856634,CHEMBL1974
CHEMBL576982,CHEMBL3856635,CHEMBL3879801
CHEMBL576982,CHEMBL3856636,CHEMBL3879801
CHEMBL576982,CHEMBL3856637,CHEMBL3879801
CHEMBL576982,CHEMBL3856638,CHEMBL3879801
CHEMBL576982,CHEMBL3887750,CHEMBL1974
CHEMBL576982,CHEMBL3991602,CHEMBL3830
CHEMBL576982,CHEMBL3991603,CHEMBL1862
CHEMBL576982,CHEMBL3991604,CHEMBL4014
CHEMBL576982,CHEMBL3991605,CHEMBL4105816
CHEMBL576982,CHEMBL3991606,CHEMBL4105707
CHEMBL576982,CHEMBL3991607,CHEMBL4105892
CHEMBL576982,CHEMBL3991609,CHEMBL4105817
CHEMBL576982,CHEMBL3991611,CHEMBL6090
CHEMBL576982,CHEMBL3991612,CHEMBL4105857
CHEMBL576982,CHEMBL3991613,CHEMBL5903
CHEMBL576982,CHEMBL3991614,CHEMBL5310
CHEMBL576982,CHEMBL3991615,CHEMBL5466
CHEMBL576982,CHEMBL3991617,CHEMBL4105885
CHEMBL576982,CHEMBL3991618,CHEMBL5550
CHEMBL576982,CHEMBL3991619,CHEMBL4105886
CHEMBL576982,CHEMBL3991620,CHEMBL3589
CHEMBL576982,CHEMBL3991621,CHEMBL4079
CHEMBL576982,CHEMBL3991622,CHEMBL4938
CHEMBL576982,CHEMBL3991623,CHEMBL4282
CHEMBL576982,CHEMBL3991624,CHEMBL2431
CHEMBL576982,CHEMBL3991625,CHEMBL4816
CHEMBL576982,CHEMBL3991627,CHEMBL4105819
CHEMBL576982,CHEMBL3991628,CHEMBL1169596
CHEMBL576982,CHEMBL3991630,CHEMBL4722
CHEMBL576982,CHEMBL3991631,CHEMBL2185
CHEMBL576982,CHEMBL3991632,CHEMBL5146
CHEMBL576982,CHEMBL3991633,CHEMBL4522
CHEMBL576982,CHEMBL3991634,CHEMBL5275
CHEMBL576982,CHEMBL3991635,CHEMBL5476
CHEMBL576982,CHEMBL3991636,CHEMBL5467
CHEMBL576982,CHEMBL3991637,CHEMBL5145
CHEMBL576982,CHEMBL3991638,CHEMBL5251
CHEMBL576982,CHEMBL3991639,CHEMBL1772932
CHEMBL576982,CHEMBL3991640,CHEMBL5258
CHEMBL576982,CHEMBL3991641,CHEMBL2801
CHEMBL576982,CHEMBL3991642,CHEMBL3829
CHEMBL576982,CHEMBL3991644,CHEMBL5284
CHEMBL576982,CHEMBL3991645,CHEMBL4105937
CHEMBL576982,CHEMBL3991646,CHEMBL4516
CHEMBL576982,CHEMBL3991647,CHEMBL5052
CHEMBL576982,CHEMBL3991648,CHEMBL5615
CHEMBL576982,CHEMBL3991649,CHEMBL5443
CHEMBL576982,CHEMBL3991650,CHEMBL308
CHEMBL576982,CHEMBL3991652,CHEMBL3559692
CHEMBL576982,CHEMBL3991653,CHEMBL1795192
CHEMBL576982,CHEMBL3991654,CHEMBL4597
CHEMBL576982,CHEMBL3991657,CHEMBL301
CHEMBL576982,CHEMBL3991658,CHEMBL4442
CHEMBL576982,CHEMBL3991659,CHEMBL331
CHEMBL576982,CHEMBL3991660,CHEMBL4036
CHEMBL576982,CHEMBL3991661,CHEMBL2508
CHEMBL576982,CHEMBL3991662,CHEMBL3055
CHEMBL576982,CHEMBL3991663,CHEMBL3116
CHEMBL576982,CHEMBL3991665,CHEMBL4105742
CHEMBL576982,CHEMBL3991666,CHEMBL4630
CHEMBL576982,CHEMBL3991667,CHEMBL5579
CHEMBL576982,CHEMBL3991668,CHEMBL4224
CHEMBL576982,CHEMBL3991669,CHEMBL4225
CHEMBL576982,CHEMBL3991672,CHEMBL5681
CHEMBL576982,CHEMBL3991673,CHEMBL2634
CHEMBL576982,CHEMBL3991674,CHEMBL2793
CHEMBL576982,CHEMBL3991675,CHEMBL2828
CHEMBL576982,CHEMBL3991676,CHEMBL4937
CHEMBL576982,CHEMBL3991678,CHEMBL2543
CHEMBL576982,CHEMBL3991679,CHEMBL5084
CHEMBL576982,CHEMBL3991680,CHEMBL612545
CHEMBL576982,CHEMBL3991681,CHEMBL4070
CHEMBL576982,CHEMBL3991682,CHEMBL4105975
CHEMBL576982,CHEMBL3991683,CHEMBL2447
CHEMBL576982,CHEMBL3991684,CHEMBL3769292
CHEMBL576982,CHEMBL3991685,CHEMBL5319
CHEMBL576982,CHEMBL3991686,CHEMBL5122
CHEMBL576982,CHEMBL3991687,CHEMBL2010634
CHEMBL576982,CHEMBL3991688,CHEMBL5553
CHEMBL576982,CHEMBL3991689,CHEMBL4105782
CHEMBL576982,CHEMBL3991690,CHEMBL4105783
CHEMBL576982,CHEMBL3991691,CHEMBL2331059
CHEMBL576982,CHEMBL3991693,CHEMBL2189122
CHEMBL576982,CHEMBL3991694,CHEMBL2292
CHEMBL576982,CHEMBL3991696,CHEMBL203
CHEMBL576982,CHEMBL3991697,CHEMBL6029
CHEMBL576982,CHEMBL3991698,CHEMBL612545
CHEMBL576982,CHEMBL3991699,CHEMBL4105852
CHEMBL576982,CHEMBL3991700,CHEMBL5810
CHEMBL576982,CHEMBL3991701,CHEMBL2068
CHEMBL576982,CHEMBL3991702,CHEMBL3988
CHEMBL576982,CHEMBL3991703,CHEMBL3987
CHEMBL576982,CHEMBL3991705,CHEMBL3290
CHEMBL576982,CHEMBL3991706,CHEMBL4901
CHEMBL576982,CHEMBL3991707,CHEMBL5147
CHEMBL576982,CHEMBL3991708,CHEMBL5836
CHEMBL576982,CHEMBL3991709,CHEMBL4105743
CHEMBL576982,CHEMBL3991710,CHEMBL1163101
CHEMBL576982,CHEMBL3991711,CHEMBL4105932
CHEMBL576982,CHEMBL3991712,CHEMBL4105744
CHEMBL576982,CHEMBL3991713,CHEMBL4105969
CHEMBL576982,CHEMBL3991714,CHEMBL3879831
CHEMBL576982,CHEMBL3991715,CHEMBL3982
CHEMBL576982,CHEMBL3991716,CHEMBL5455
CHEMBL576982,CHEMBL3991717,CHEMBL3650
CHEMBL576982,CHEMBL3991718,CHEMBL4454
CHEMBL576982,CHEMBL3991719,CHEMBL1974
CHEMBL576982,CHEMBL3991720,CHEMBL4223
CHEMBL576982,CHEMBL3991721,CHEMBL1841
CHEMBL576982,CHEMBL3991722,CHEMBL4355
CHEMBL576982,CHEMBL3991723,CHEMBL4105815
CHEMBL576982,CHEMBL3991724,CHEMBL4105887
CHEMBL576982,CHEMBL3991726,CHEMBL2850
CHEMBL576982,CHEMBL3991727,CHEMBL262
CHEMBL576982,CHEMBL3991728,CHEMBL4105974
CHEMBL576982,CHEMBL3991729,CHEMBL4105780
CHEMBL576982,CHEMBL3991730,CHEMBL3234
CHEMBL576982,CHEMBL3991731,CHEMBL2546
CHEMBL576982,CHEMBL3991732,CHEMBL4105858
CHEMBL576982,CHEMBL3991733,CHEMBL4105821
CHEMBL576982,CHEMBL3991734,CHEMBL1163126
CHEMBL576982,CHEMBL3991735,CHEMBL1957
CHEMBL576982,CHEMBL3991736,CHEMBL3529
CHEMBL576982,CHEMBL3991737,CHEMBL5247
CHEMBL576982,CHEMBL3991738,CHEMBL2002
CHEMBL576982,CHEMBL3991739,CHEMBL1981
CHEMBL576982,CHEMBL3991740,CHEMBL3357
CHEMBL576982,CHEMBL3991741,CHEMBL5081
CHEMBL576982,CHEMBL3991742,CHEMBL3778
CHEMBL576982,CHEMBL3991743,CHEMBL2835
CHEMBL576982,CHEMBL3991746,CHEMBL6167
CHEMBL576982,CHEMBL3991747,CHEMBL258
CHEMBL576982,CHEMBL3991748,CHEMBL3836
CHEMBL576982,CHEMBL3991749,CHEMBL5932
CHEMBL576982,CHEMBL3991750,CHEMBL3905
CHEMBL576982,CHEMBL3991751,CHEMBL3587
CHEMBL576982,CHEMBL3991752,CHEMBL2964
CHEMBL576982,CHEMBL3991753,CHEMBL2109
CHEMBL576982,CHEMBL3991755,CHEMBL4948
CHEMBL576982,CHEMBL3991756,CHEMBL2171
CHEMBL576982,CHEMBL3991757,CHEMBL3956
CHEMBL576982,CHEMBL3991758,CHEMBL2708
CHEMBL576982,CHEMBL3991759,CHEMBL5914
CHEMBL576982,CHEMBL3991760,CHEMBL5970
CHEMBL576982,CHEMBL3991761,CHEMBL4853
CHEMBL576982,CHEMBL3991762,CHEMBL5285
CHEMBL576982,CHEMBL3991763,CHEMBL1163123
CHEMBL576982,CHEMBL3991764,CHEMBL5749
CHEMBL576982,CHEMBL3991765,CHEMBL5330
CHEMBL576982,CHEMBL3991766,CHEMBL5432
CHEMBL576982,CHEMBL3991767,CHEMBL6166
CHEMBL576982,CHEMBL3991768,CHEMBL4852
CHEMBL576982,CHEMBL3991769,CHEMBL4040
CHEMBL576982,CHEMBL3991770,CHEMBL2637
CHEMBL576982,CHEMBL3991771,CHEMBL3961
CHEMBL576982,CHEMBL3991772,CHEMBL260
CHEMBL576982,CHEMBL3991773,CHEMBL5198
CHEMBL576982,CHEMBL3991774,CHEMBL3385
CHEMBL576982,CHEMBL3991775,CHEMBL5332
CHEMBL576982,CHEMBL3991776,CHEMBL2276
CHEMBL576982,CHEMBL3991777,CHEMBL4179
CHEMBL576982,CHEMBL3991778,CHEMBL2208
CHEMBL576982,CHEMBL3991780,CHEMBL3094
CHEMBL576982,CHEMBL3991781,CHEMBL3831
CHEMBL576982,CHEMBL3991782,CHEMBL5600
CHEMBL576982,CHEMBL3991783,CHEMBL5754
CHEMBL576982,CHEMBL3991784,CHEMBL3313835
CHEMBL576982,CHEMBL3991785,CHEMBL4105745
CHEMBL576982,CHEMBL3991786,CHEMBL4105779
CHEMBL576982,CHEMBL3991787,CHEMBL4578
CHEMBL576982,CHEMBL3991789,CHEMBL3717
CHEMBL576982,CHEMBL3991790,CHEMBL5518
CHEMBL576982,CHEMBL3991791,CHEMBL2689
CHEMBL576982,CHEMBL3991792,CHEMBL4105746
CHEMBL576982,CHEMBL3991793,CHEMBL4105888
CHEMBL576982,CHEMBL3991794,CHEMBL2428
CHEMBL576982,CHEMBL3991795,CHEMBL4627
CHEMBL576982,CHEMBL3991796,CHEMBL4105935
CHEMBL576982,CHEMBL3991797,CHEMBL4105781
CHEMBL576982,CHEMBL3991798,CHEMBL5855
CHEMBL576982,CHEMBL3991799,CHEMBL3835
CHEMBL576982,CHEMBL3991800,CHEMBL5679
CHEMBL576982,CHEMBL3991801,CHEMBL4849
CHEMBL576982,CHEMBL3991802,CHEMBL5257
CHEMBL576982,CHEMBL3991803,CHEMBL5364
CHEMBL576982,CHEMBL3991806,CHEMBL3959
CHEMBL576982,CHEMBL3991807,CHEMBL2815
CHEMBL576982,CHEMBL3991808,CHEMBL5698
CHEMBL576982,CHEMBL3991809,CHEMBL4105704
CHEMBL576982,CHEMBL3991810,CHEMBL4105705
CHEMBL576982,CHEMBL3991811,CHEMBL5922
CHEMBL576982,CHEMBL3991812,CHEMBL4487
CHEMBL576982,CHEMBL3991813,CHEMBL4482
CHEMBL576982,CHEMBL3991814,CHEMBL4311
CHEMBL576982,CHEMBL3991815,CHEMBL6054
CHEMBL576982,CHEMBL3991817,CHEMBL1913
CHEMBL576982,CHEMBL3991818,CHEMBL612545
CHEMBL576982,CHEMBL3991819,CHEMBL1075181
CHEMBL576982,CHEMBL3991820,CHEMBL4105856
CHEMBL576982,CHEMBL3991821,CHEMBL2972
CHEMBL576982,CHEMBL3991822,CHEMBL4105706
CHEMBL576982,CHEMBL3991823,CHEMBL2349
CHEMBL576982,CHEMBL3991824,CHEMBL2147
CHEMBL576982,CHEMBL3991825,CHEMBL4523
CHEMBL576982,CHEMBL3991828,CHEMBL1770034
CHEMBL576982,CHEMBL3991829,CHEMBL3984
CHEMBL576982,CHEMBL3991830,CHEMBL3384
CHEMBL576982,CHEMBL3991831,CHEMBL3032
CHEMBL576982,CHEMBL3991833,CHEMBL3024
CHEMBL576982,CHEMBL3991834,CHEMBL3788
CHEMBL576982,CHEMBL3991835,CHEMBL4045
CHEMBL576982,CHEMBL3991836,CHEMBL4101
CHEMBL576982,CHEMBL3991837,CHEMBL2918
CHEMBL576982,CHEMBL3991838,CHEMBL2743
CHEMBL576982,CHEMBL3991839,CHEMBL2393
CHEMBL576982,CHEMBL3991840,CHEMBL2453
CHEMBL576982,CHEMBL3991841,CHEMBL2221
CHEMBL576982,CHEMBL3991842,CHEMBL299
CHEMBL576982,CHEMBL3991843,CHEMBL3045
CHEMBL576982,CHEMBL3991844,CHEMBL2996
CHEMBL576982,CHEMBL3991845,CHEMBL612545
CHEMBL576982,CHEMBL3991846,CHEMBL2598
CHEMBL576982,CHEMBL3991847,CHEMBL3920
CHEMBL576982,CHEMBL3991849,CHEMBL4900
CHEMBL576982,CHEMBL3991850,CHEMBL2595
CHEMBL576982,CHEMBL3991851,CHEMBL4273
CHEMBL576982,CHEMBL3991853,CHEMBL612545
CHEMBL576982,CHEMBL3991854,CHEMBL3831205
CHEMBL576982,CHEMBL3991855,CHEMBL2695
CHEMBL576982,CHEMBL3991856,CHEMBL5469
CHEMBL576982,CHEMBL3991857,CHEMBL4601
CHEMBL576982,CHEMBL3991858,CHEMBL3856
CHEMBL576982,CHEMBL3991859,CHEMBL2568
CHEMBL576982,CHEMBL3991860,CHEMBL4105933
CHEMBL576982,CHEMBL3991861,CHEMBL4105971
CHEMBL576982,CHEMBL3991862,CHEMBL4105702
CHEMBL576982,CHEMBL3991863,CHEMBL4105703
CHEMBL576982,CHEMBL3991866,CHEMBL1741190
CHEMBL576982,CHEMBL3991867,CHEMBL2041
CHEMBL576982,CHEMBL3991868,CHEMBL5014
CHEMBL576982,CHEMBL3991869,CHEMBL1795199
CHEMBL576982,CHEMBL3991870,CHEMBL3231
CHEMBL576982,CHEMBL3991871,CHEMBL2973
CHEMBL576982,CHEMBL3991872,CHEMBL2553
CHEMBL576982,CHEMBL3991873,CHEMBL2345
CHEMBL576982,CHEMBL3991874,CHEMBL3125
CHEMBL576982,CHEMBL3991875,CHEMBL4237
CHEMBL576982,CHEMBL3991876,CHEMBL4924
CHEMBL576982,CHEMBL3991877,CHEMBL4501
CHEMBL576982,CHEMBL3991878,CHEMBL4105891
CHEMBL576982,CHEMBL3991879,CHEMBL5699
CHEMBL576982,CHEMBL3991880,CHEMBL6149
CHEMBL576982,CHEMBL3991881,CHEMBL4105889
CHEMBL576982,CHEMBL3991882,CHEMBL3709670
CHEMBL576982,CHEMBL3991883,CHEMBL4105854
CHEMBL576982,CHEMBL3991884,CHEMBL4202
CHEMBL576982,CHEMBL3991885,CHEMBL4105747
CHEMBL576982,CHEMBL3991886,CHEMBL4105890
CHEMBL576982,CHEMBL3991887,CHEMBL4105972
CHEMBL576982,CHEMBL3991888,CHEMBL267
CHEMBL576982,CHEMBL3991890,CHEMBL3981
CHEMBL576982,CHEMBL3991892,CHEMBL3938
CHEMBL576982,CHEMBL3991894,CHEMBL5941
CHEMBL576982,CHEMBL3991895,CHEMBL4708
CHEMBL576982,CHEMBL3991898,CHEMBL4598
CHEMBL576982,CHEMBL3991899,CHEMBL1795198
CHEMBL576982,CHEMBL3991900,CHEMBL4105973
CHEMBL576982,CHEMBL3991901,CHEMBL2599
CHEMBL576982,CHEMBL3991902,CHEMBL5261
CHEMBL576982,CHEMBL3991903,CHEMBL1075195
CHEMBL576982,CHEMBL3991904,CHEMBL5701
CHEMBL576982,CHEMBL3991905,CHEMBL5408
CHEMBL576982,CHEMBL3991906,CHEMBL4246
CHEMBL576982,CHEMBL3991907,CHEMBL5604
CHEMBL576982,CHEMBL3991909,CHEMBL4439
CHEMBL576982,CHEMBL3991910,CHEMBL4267
CHEMBL576982,CHEMBL3991913,CHEMBL5334
CHEMBL576982,CHEMBL3991914,CHEMBL4599
CHEMBL576982,CHEMBL3991915,CHEMBL1806
CHEMBL576982,CHEMBL3991916,CHEMBL3396
CHEMBL576982,CHEMBL3991917,CHEMBL1938223
CHEMBL576982,CHEMBL3991918,CHEMBL3983
CHEMBL576982,CHEMBL3991919,CHEMBL4105970
CHEMBL576982,CHEMBL3991920,CHEMBL3553
CHEMBL576982,CHEMBL3991921,CHEMBL6006
CHEMBL576982,CHEMBL3991922,CHEMBL5047
CHEMBL576982,CHEMBL3991923,CHEMBL5491
CHEMBL576982,CHEMBL3991924,CHEMBL3179
CHEMBL576982,CHEMBL3991925,CHEMBL2073
CHEMBL576982,CHEMBL3991926,CHEMBL3886
CHEMBL576982,CHEMBL3997610,CHEMBL5608
CHEMBL576982,CHEMBL3997611,CHEMBL1936
CHEMBL576982,CHEMBL3997612,CHEMBL1974
CHEMBL576982,CHEMBL3997614,CHEMBL612545
CHEMBL576982,CHEMBL3997615,CHEMBL612545
CHEMBL576982,CHEMBL4001856,CHEMBL383
CHEMBL576982,CHEMBL4001857,CHEMBL1974
CHEMBL576982,CHEMBL4001858,CHEMBL1974
CHEMBL576982,CHEMBL4001859,CHEMBL1974
CHEMBL576982,CHEMBL4001860,CHEMBL385
CHEMBL576982,CHEMBL4001861,CHEMBL614245
CHEMBL576982,CHEMBL4001862,CHEMBL613835
CHEMBL576982,CHEMBL4031385,CHEMBL614524
CHEMBL576982,CHEMBL4031408,CHEMBL1974
CHEMBL576982,CHEMBL4031409,CHEMBL612545
CHEMBL576982,CHEMBL4031423,CHEMBL376
CHEMBL576982,CHEMBL4031424,CHEMBL376
CHEMBL576982,CHEMBL4031425,CHEMBL376
CHEMBL576982,CHEMBL4031426,CHEMBL376
CHEMBL576982,CHEMBL4031427,CHEMBL376
CHEMBL576982,CHEMBL4031428,CHEMBL376
CHEMBL576982,CHEMBL4031429,CHEMBL376
CHEMBL576982,CHEMBL4031430,CHEMBL376
CHEMBL576982,CHEMBL4031431,CHEMBL376
CHEMBL576982,CHEMBL4031432,CHEMBL376
CHEMBL576982,CHEMBL4031433,CHEMBL376
CHEMBL576982,CHEMBL4031434,CHEMBL376
CHEMBL576982,CHEMBL4031435,CHEMBL376
CHEMBL576982,CHEMBL4031436,CHEMBL376
CHEMBL576982,CHEMBL4031437,CHEMBL376
CHEMBL576982,CHEMBL4031438,CHEMBL376
CHEMBL576982,CHEMBL4031439,CHEMBL376
CHEMBL576982,CHEMBL4031440,CHEMBL613835
CHEMBL576982,CHEMBL4031442,CHEMBL5319
