uniprot_id,symbol,overall_score,chembl_score,uniprot_variants_score,cancer_gene_census_score,intogen_score,eva_somatic_score,eva_score,uniprot_literature_score,gene_burden_score,slapenrich_score,cancer_biomarkers_score,europepmc_score,genomics_england_score,gene2phenotype_score,clingen_score,orphanet_score,impc_score,crispr_score,expression_atlas_score,reactome_score,ot_genetics_portal_score
Q9UKQ2,['ADAM28'],0.0170006733154962,,,,,,,,,,,0.1398240834506728,,,,,,,,,
Q96QE2,['SLC2A13'],0.0170006733154962,,,,,,,,,,,0.1398240834506728,,,,,,,,,
P16260,['SLC25A16'],0.0170006733154962,,,,,,,,,,,0.1398240834506728,,,,,,,,,
O14798,['TNFRSF10C'],0.0169966341494225,,,,,,,,,,,0.1397908628432485,,,,,,,,,
P40967,['PMEL'],0.0169430296100883,,,,,,,,,,,0.1393499858590189,,,,,,,,,
P61769,['B2M'],0.01690150825061,,,,,,,,,,,0.1390084884415381,,,,,,,,,
P51606,['RENBP'],0.0168898611989139,,,,,,,,,,,0.1389126958633214,,,,,,,,,
Q96ST3,['SIN3A'],0.016836415602303,,,,,,,,,,,0.138473126122647,,,,,,,,,
P35408,['PTGER4'],0.0168194704545287,,,,,,,,,,,0.1304760225509599,,,,,,,0.0314309446589253,,
P0DPB3,['SCHIP1'],0.0168158833881539,,,,,,,,,,,0.1383042564566438,,,,,,,,,
P80404,['ABAT'],0.0167953511740047,,,,,,,,,,,0.1381353867906405,,,,,,,,,
Q86VI4,['LAPTM4B'],0.0167461676374125,,,,,,,,,,,0.1330270793940429,,,,,,,0.0188151659256765,,
Q86X55,['CARM1'],0.0167292832849185,,,,,,,,,,,0.1375920034866052,,,,,,,,,
P32929,['CTH'],0.0167080892638708,,,,,,,,,,,0.1374176907101268,,,,,,,,,
O75469,['NR1I2'],0.016692690103259,,,,,,,,,,,0.1372910384606244,,,,,,,,,
P21810,['BGN'],0.016692690103259,,,,,,,,,,,0.1372910384606244,,,,,,,,,
Q6ZQW0,['IDO2'],0.0166688893212804,,,,,,,,,,,0.1370952860651867,,,,,,,,,
P55347,['PKNOX1'],0.0166310934608115,,,,,,,,,,,0.1367844294626147,,,,,,,,,
Q9BUL8,['PDCD10'],0.0166310934608115,,,,,,,,,,,0.1367844294626147,,,,,,,,,
P52943,['CRIP2'],0.0166310934608115,,,,,,,,,,,0.1367844294626147,,,,,,,,,
P02652,['APOA2'],0.0166310934608115,,,,,,,,,,,0.1367844294626147,,,,,,,,,
P00451,['F8'],0.0166259604072742,,,,,,,,,,,0.1367422120461139,,,,,,,,,
P57081,['WDR4'],0.0166183634880391,,,,,,,,,,,0.1366797302696927,,,,,,,,,
Q9UP38,['FZD1'],0.0166105612466624,,,,,,,,,,,0.1366155597966115,,,,,,,,,
P30740,['SERPINB1'],0.0166043599127313,,,,,,,,,,,0.1365645561794612,,,,,,,,,
P18847,['ATF3'],0.0165923160314772,,,,,,,,,,,0.1311556607773777,,,,,,,0.0212393562056572,,
Q9Y5X9,['LIPG'],0.0165900290325132,,,,,,,,,,,0.1364466901306082,,,,,,,,,
Q8IWT0,['ZBTB8OS'],0.0165523398488062,,,,,,,,,,,0.1361367109039009,,,,,,,,,
P78357,['CNTNAP1'],0.0165314545772191,,,,,,,,,,,0.1359649374745147,,,,,,,,,
P21815,['IBSP'],0.0165298696450562,,,,,,,,,,,0.1359519020092188,,,,,,,,,
Q04828,['AKR1C1'],0.01650881155481,,,,,,,,,,,0.135778707211974,,,,,,,,,
P00540,['MOS'],0.0164888052167579,,,,,,,,,,,0.1356141626772123,,,,,,,,,
P20226,['TBP'],0.0164651043931519,,,,,,,,,,,0.13168103307161,,,,,,,0.0149527973193115,,
Q8WU90,['ZC3H15'],0.0164619080162225,,,,,,,,,,,0.1353929434147481,,,,,,,,,
Q9UKF6,['CPSF3'],0.0164541057748459,,,,,,,,,,,0.1353287729416669,,,,,,,,,
P62805,"['H4C9', 'H4C4', 'H4C11', 'H4C2', 'H4C13', 'H4C15', 'H4C8', 'H4C3', 'H4C14', 'H4C6']",0.01644881888693455,,,0.1519826994029052,,,,,,,,0.0713486932290261,,,,,,,0.01659055093506255,,
Q9BYX4,['IFIH1'],0.0164318073074677,,,,,,,,,,,0.1351453765134402,,,,,,,,,
Q6ZVD8,['PHLPP2'],0.01642577131932,,,,,,,,,,,0.1350957328025824,,,,,,,,,
P27918,['CFP'],0.0164181744000848,,,,,,,,,,,0.1350332510261612,,,,,,,,,
O00592,['PODXL'],0.0163893876305897,,,,,,,,,,,0.1347964907764073,,,,,,,,,
Q9NP58,['ABCB6'],0.0163884282722479,,,,,,,,,,,0.1347886004182808,,,,,,,,,
P55055,['NR1H2'],0.0163778160285384,,,,,,,,,,,0.1347013187428735,,,,,,,,,
P13498,['CYBA'],0.016376549488662,,,,,,,,,,,0.1346909019332512,,,,,,,,,
Q9UBN6,['TNFRSF10D'],0.0163606810311643,,,,,,,,,,,0.1294183346315539,,,,,,,0.0205682210539404,,
Q6ZMC9,['SIGLEC15'],0.0163565777576374,,,,,,,,,,,0.1345266420281516,,,,,,,,,
Q5T3U5,['ABCC10'],0.0163565777576374,,,,,,,,,,,0.1345266420281515,,,,,,,,,
P18509,['ADCYAP1'],0.0163523560829935,,,,,,,,,,,0.1344919203570294,,,,,,,,,
Q96HJ5,['MS4A3'],0.0162955573252524,,,,,,,,,,,0.1253772835240966,,,,,,,0.0345899544601678,,
P51170,['SCNN1G'],0.0162615136061268,,,,,,,,,,,0.1337447754745566,,,,,,,,,
P0DOY5,['IGHD1-1'],0.0162615136061268,,,,,,,,,,,0.1337447754745566,,,,,,,,,
A8MTJ3,['GNAT3'],0.0162615136061268,,,,,,,,,,,0.1337447754745566,,,,,,,,,
P13535,['MYH8'],0.0162615136061268,,,,,,,,,,,0.1337447754745566,,,,,,,,,
P08912,['CHRM5'],0.0162615136061268,,,,,,,,,,,0.1337447754745566,,,,,,,,,
Q9UL58,['ZNF215'],0.0162615136061268,,,,,,,,,,,0.1337447754745566,,,,,,,,,
Q9UKW6,['ELF5'],0.0162615136061268,,,,,,,,,,,0.1337447754745566,,,,,,,,,
Q9HBW1,['LRRC4'],0.0162615136061268,,,,,,,,,,,0.1337447754745566,,,,,,,,,
O76061,['STC2'],0.0162615136061268,,,,,,,,,,,0.1337447754745566,,,,,,,,,
O75907,['DGAT1'],0.0162615136061268,,,,,,,,,,,0.1337447754745566,,,,,,,,,
Q92913,['FGF13'],0.0162615136061268,,,,,,,,,,,0.1337447754745566,,,,,,,,,
Q9H5Q4,['TFB2M'],0.0162615136061268,,,,,,,,,,,0.1337447754745566,,,,,,,,,
Q9Y561,['LRP12'],0.0162615136061268,,,,,,,,,,,0.1337447754745566,,,,,,,,,
P31629,['HIVEP2'],0.0162615136061268,,,,,,,,,,,0.1337447754745566,,,,,,,,,
O43464,['HTRA2'],0.0162615136061268,,,,,,,,,,,0.1337447754745566,,,,,,,,,
Q9H190,['SDCBP2'],0.0162615136061268,,,,,,,,,,,0.1337447754745566,,,,,,,,,
O00625,['PIR'],0.0162550420675322,,,,,,,,,,,0.1309280294456228,,,,,,,0.011054080324052,,
P53597,['SUCLG1'],0.0162409813919777,,,,,,,,,,,0.1335759058085534,,,,,,,,,
Q99708,['RBBP8'],0.0161979475472202,,,,,,,,,,,0.1332219687738895,,,,,,,,,
Q6ZNE5,['ATG14'],0.0161760554678889,,,,,,,,,,,0.1274965978324372,,,,,,,0.0221812676024813,,
Q86Y01,['DTX1'],0.0161742516959929,,,,,,,,,,,0.1330270793940429,,,,,,,,,
Q99665,['IL12RB2'],0.0161737097016394,,,,,,,,,,,0.1215907864834489,,,,,,,0.045727340851252,,
Q14952,['KIR2DS3'],0.0161666547767578,,,,,,,,,,,0.1329645976176217,,,,,,,,,
Q99743,['NPAS2'],0.0161666547767578,,,,,,,,,,,0.1329645976176217,,,,,,,,,
Q9Y5Q3,['MAFB'],0.0161526928711363,,,,,,,,,,,0.1328497662447395,,,,,,,,,
P19622,['EN2'],0.0161280542141574,,,,,,,,,,,0.1326471226455356,,,,,,,,,
P60900,['PSMA6'],0.0161177881070828,,,,,,,,,,,0.132562687812534,,,,,,,,,
Q13115,['DUSP4'],0.0160860496721425,,,,,,,,,,,0.1323016512351395,,,,,,,,,
Q6IA69,['NADSYN1'],0.0160767236787845,,,,,,,,,,,0.1322249484805275,,,,,,,,,
P14207,['FOLR2'],0.0160643913806162,,,,,,,,,,,0.1321235200102418,,,,,,,,,
P09017,['HOXC4'],0.0160459253575608,,,,,,,,,,,0.1319716439815227,,,,,,,,,
Q15283,['RASA2'],0.0160459253575608,,,,,,,,,,,0.1319716439815227,,,,,,,,,
P62834,['RAP1A'],0.0160459253575608,,,,,,,,,,,0.1319716439815227,,,,,,,,,
P22314,['UBA1'],0.0160434614918629,,,,,,,,,,,0.1319513796216023,,,,,,,,,
P04183,['TK1'],0.0160402664279264,,,,,,,,,,,0.1319251014337804,,,,,,,,,
P52954,['LBX1'],0.016038360166454,,,,,,,,,,,0.1319094231569117,,,,,,,,,
Q05925,['EN1'],0.0160356592504862,,,,,,,,,,,0.1318872091485211,,,,,,,,,
P00367,['GLUD1'],0.0159740626080387,,,,,,,,,,,0.1313806001505114,,,,,,,,,
P11150,['LIPC'],0.0159689295545014,,,,,,,,,,,0.1313383827340106,,,,,,,,,
P16144,['ITGB4'],0.0159637965009642,,,,,,,,,,,0.1312961653175098,,,,,,,,,
P08476,['INHBA'],0.0159535303938896,,,,,,,,,,,0.1312117304845082,,,,,,,,,
P55268,['LAMB2'],0.0158967230260028,,,,,,,,,,,0.1307445114514377,,,,,,,,,
Q9HBE4,['IL21'],0.0158955143181749,,,,,,,,,,,0.1307345702884576,,,,,,,,,
Q8IWV8,['UBR2'],0.0158919337514421,,,,,,,,,,,0.1307051214864985,,,,,,,,,
Q9NQS1,['AVEN'],0.0158919337514421,,,,,,,,,,,0.1307051214864985,,,,,,,,,
Q86X95,['CIR1'],0.0158919337514421,,,,,,,,,,,0.1307051214864985,,,,,,,,,
Q9NS39,['ADARB2'],0.0158919337514421,,,,,,,,,,,0.1307051214864985,,,,,,,,,
P20933,['AGA'],0.0158919337514421,,,,,,,,,,,0.1307051214864985,,,,,,,,,
Q8NEW0,['SLC30A7'],0.0158919337514421,,,,,,,,,,,0.1307051214864985,,,,,,,,,
P26012,['ITGB8'],0.015871401537293,,,,,,,,,,,0.1305362518204953,,,,,,,,,
Q9UI47,['CTNNA3'],0.015871401537293,,,,,,,,,,,0.1305362518204953,,,,,,,,,
Q13472,['TOP3A'],0.015871401537293,,,,,,,,,,,0.1305362518204953,,,,,,,,,
Q9NR28,['DIABLO'],0.0158558643312957,,,,,,,,,,,0.1304084642001092,,,,,,,,,
Q9BWU1,['CDK19'],0.0158414119338919,,,,,,,,,,,0.1302895987185391,,,,,,,,,
Q9NZS2,['KLRF1'],0.0157944057342337,,,,,,,,,,,0.1299029905729832,,,,,,,,,
O94856,['NFASC'],0.0157361958898195,,,,,,,,,,,0.1294242367029469,,,,,,,,,
P07711,['CTSL'],0.0157354782796256,,,,,,,,,,,0.1294183346315539,,,,,,,,,
Q06828,['FMOD'],0.0157088966883965,,,,,,,,,,,0.1291997111358077,,,,,,,,,
O00233,['PSMD9'],0.0157071438240998,,,,,,,,,,,0.1291852944924695,,,,,,,,,
Q9UHE8,['STEAP1'],0.0157071438240998,,,,,,,,,,,0.1291852944924695,,,,,,,,,
Q9BYM8,['RBCK1'],0.0157071438240998,,,,,,,,,,,0.1291852944924695,,,,,,,,,
P62826,['RAN'],0.0156866116099506,,,,,,,,,,,0.1290164248264662,,,,,,,,,
P55084,['HADHB'],0.0156763455028761,,,,,,,,,,,0.1289319899934646,,,,,,,,,
P36639,['NUDT1'],0.0156558132887269,,,,,,,,,,,0.1287631203274614,,,,,,,,,
P51685,['CCR8'],0.0156379502624171,,,,,,,,,,,0.1286162037180385,,,,,,,,,
Q99541,['PLIN2'],0.0156028276054787,,,,,,,,,,,0.1283273331995816,,,,,,,,,
P00505,['GOT2'],0.0155942166462795,,,,,,,,,,,0.1282565113294517,,,,,,,,,
P59768,['GNG2'],0.0155634183250557,,,,,,,,,,,0.1280032068304469,,,,,,,,,
Q9UKW4,['VAV3'],0.0155634183250557,,,,,,,,,,,0.1280032068304469,,,,,,,,,
Q9C004,['SPRY4'],0.0155634183250557,,,,,,,,,,,0.1280032068304469,,,,,,,,,
Q01469,['FABP5'],0.0155558214058205,,,,,,,,,,,0.1279407250540256,,,,,,,,,
O00469,['PLOD2'],0.0155277472016291,,,,,,,,,,,0.030396539880581,,,,,,,0.1201106904132129,,
P29016,['CD1B'],0.0155273489049093,,,,,,,,,,,0.1277065495440575,,,,,,,,,
Q9Y697,['NFS1'],0.0155223538967574,,,,,,,,,,,0.1276654674984404,,,,,,,,,
O60477,['BRINP1'],0.0155223538967574,,,,,,,,,,,0.1276654674984404,,,,,,,,,
Q13336,['SLC14A1'],0.0155223538967574,,,,,,,,,,,0.1276654674984404,,,,,,,,,
Q9UBU9,['NXF1'],0.0155158446544667,,,,,,,,,,,0.1246258135103823,,,,,,,0.0119444717662057,,
Q99816,['TSG101'],0.0155135250446733,,,,,,,,,,,0.127592853542059,,,,,,,,,
Q99496,['RNF2'],0.015509623923985,,,,,,,,,,,0.1275607683055184,,,,,,,,,
Q02818,['NUCB1'],0.0155018216826083,,,,,,,,,,,0.1274965978324372,,,,,,,,,
P05388,['RPLP0'],0.0155018216826083,,,,,,,,,,,0.1274965978324372,,,,,,,,,
P25021,['HRH2'],0.0154994250936665,,,,,,,,,,,0.1274768867982931,,,,,,,,,
P40199,['CEACAM6'],0.0154775936699123,,,,,,,,,,,0.1272973316265533,,,,,,,,,
Q8WVC0,['LEO1'],0.0154710233613846,,,,,,,,,,,0.1272432933334323,,,,,,,,,
P16035,['TIMP2'],0.0154697841043331,,,,,,,,,,,0.1272331009146876,,,,,,,,,
P19474,['TRIM21'],0.0154658903078473,,,,,,,,,,,0.1272010759169315,,,,,,,,,
Q7Z7L1,['SLFN11'],0.0154321496013292,,,,,,,,,,,0.1215861595223242,,,,,,,0.0213496475747144,,
Q9NPG1,['FZD3'],0.0154265068445679,,,,,,,,,,,0.1215861595223242,,,,,,,0.0211640094467083,,
Q5T2D2,['TREML2'],0.0154094267189371,,,,,,,,,,,0.1267366843354226,,,,,,,,,
Q04446,['GBE1'],0.0154094267189371,,,,,,,,,,,0.1267366843354226,,,,,,,,,
P06213,['INSR'],0.0154090052426953,,,,,,,,,,,0.1267332178533542,,,,,,,,,
Q16831,['UPP1'],0.0153786283977134,,,,,,,,,,,0.1264833798364178,,,,,,,,,
P22102,['GART'],0.0153595334385547,,,,,,,,,,,0.1263263310470348,,,,,,,,,
Q9HAZ1,['CLK4'],0.0153375639694151,,,,,,,,,,,0.1261456405044113,,,,,,,,,
Q8NEM2,['SHCBP1'],0.0153375639694151,,,,,,,,,,,0.1261456405044113,,,,,,,,,
Q6PCB8,['EMB'],0.0152767760447902,,,,,,,,,,,0.1256456829034503,,,,,,,,,
Q96GY0,['ZC2HC1A'],0.0152725859931584,,,,,,,,,,,0.1185465055342661,,,,,,,0.0282588631413208,,
P46934,['NEDD4'],0.0152613926465212,,,,,,,,,,,0.1226838123513452,,,,,,,0.0113413917675518,,
P35453,['HOXD13'],0.0152520530370654,,,,,,,,,,,0.1254423455513865,,,,,,,,,
P23284,['PPIB'],0.0152299644915636,,,,,,,,,,,0.1252606756508932,,,,,,,,,
Q9Y6C9,['MTCH2'],0.0152246367915947,,,,,,,,,,,0.1252168573413936,,,,,,,,,
Q9UKE5,['TNIK'],0.0152169490641715,,,,,,,,,,,0.1215861595223242,,,,,,,0.0142698767191121,,
Q9Y646,['CPQ'],0.0151625196609239,,,,,,,,,,,0.124705967525358,,,,,,,,,
P63027,['VAMP2'],0.0151527740420727,,,,,,,,,,,0.1246258135103823,,,,,,,,,
Q1XH10,['SKIDA1'],0.0151527740420727,,,,,,,,,,,0.1246258135103823,,,,,,,,,
Q96AC1,['FERMT2'],0.0151527740420727,,,,,,,,,,,0.1246258135103823,,,,,,,,,
Q9NZL3,['ZNF224'],0.0151527740420727,,,,,,,,,,,0.1246258135103823,,,,,,,,,
Q9Y5C1,['ANGPTL3'],0.0151527740420727,,,,,,,,,,,0.1246258135103823,,,,,,,,,
Q05932,['FPGS'],0.0151322418279236,,,,,,,,,,,0.1244569438443791,,,,,,,,,
O60494,['CUBN'],0.0151243223090708,,,,,,,,,,,0.1243918088085831,,,,,,,,,
P30626,['SRI'],0.0151240093821847,,,,,,,,,,,0.1243892351037525,,,,,,,,,
P25098,['GRK2'],0.0151086916214751,,,,,,,,,,,0.1242632523375414,,,,,,,,,
P41273,['TNFSF9'],0.0150640878090168,,,,,,,,,,,0.1238964029146009,,,,,,,,,
Q02643,['GHRHR'],0.015031512461407,,,,,,,,,,,0.1236284830482461,,,,,,,,,
Q13158,['FADD'],0.0150087081380044,,,,,,,,,,,0.1234409261462754,,,,,,,,,
O15247,['CLIC2'],0.0149976815940088,,,,,,,,,,,,,,,,,,0.1233502370083097,,
O75419,['CDC45'],0.0149679841147304,,,,,,,,,,,0.1231059865163532,,,,,,,,,
P55212,['CASP6'],0.0149679841147304,,,,,,,,,,,0.1231059865163532,,,,,,,,,
P02792,['FTL'],0.0149663289668551,,,,,,,,,,,0.1230923735534815,,,,,,,,,
Q9UBR2,['CTSZ'],0.0149405610380979,,,,,,,,,,,0.1228804421226475,,,,,,,,,
Q04726,['TLE3'],0.0149166550825199,,,,,,,,,,,0.1185465055342661,,,,,,,0.0165492767200765,,
P11926,['ODC1'],0.0149072706006719,,,,,,,,,,,0.1226066409140497,,,,,,,,,
Q9H7Z6,['KAT8'],0.014882762855268,,,,,,,,,,,0.1224050740128484,,,,,,,,,
Q9BX67,['JAM3'],0.01485505693691,,,,,,,,,,,0.1221772033533355,,,,,,,,,
Q9NSI2,['SLX9'],0.014783194187388,,,,,,,,,,,0.1215861595223242,,,,,,,,,
Q8WWX8,['SLC5A11'],0.014783194187388,,,,,,,,,,,0.1215861595223242,,,,,,,,,
Q4KWH8,['PLCH1'],0.014783194187388,,,,,,,,,,,0.1215861595223242,,,,,,,,,
Q9NVK5,['FGFR1OP2'],0.014783194187388,,,,,,,,,,,0.1215861595223242,,,,,,,,,
Q9NZZ3,['CHMP5'],0.014783194187388,,,,,,,,,,,0.1215861595223242,,,,,,,,,
Q9BV40,['VAMP8'],0.014783194187388,,,,,,,,,,,0.1215861595223242,,,,,,,,,
Q9P2X3,['IMPACT'],0.014783194187388,,,,,,,,,,,0.1215861595223242,,,,,,,,,
P55209,['NAP1L1'],0.014783194187388,,,,,,,,,,,0.1215861595223242,,,,,,,,,
Q8NGF9,['OR4X2'],0.014783194187388,,,,,,,,,,,0.1215861595223242,,,,,,,,,
O00321,['ETV2'],0.014783194187388,,,,,,,,,,,0.1215861595223242,,,,,,,,,
Q9H000,['MKRN2'],0.014783194187388,,,,,,,,,,,0.1215861595223242,,,,,,,,,
P11712,['CYP2C9'],0.014783194187388,,,,,,,,,,,0.1215861595223242,,,,,,,,,
O75563,['SKAP2'],0.014783194187388,,,,,,,,,,,0.1215861595223242,,,,,,,,,
Q969T9,['WBP2'],0.014783194187388,,,,,,,,,,,0.1215861595223242,,,,,,,,,
Q15008,['PSMD6'],0.014783194187388,,,,,,,,,,,0.1215861595223242,,,,,,,,,
Q9Y691,['KCNMB2'],0.014783194187388,,,,,,,,,,,0.1215861595223242,,,,,,,,,
Q13045,['FLII'],0.014783194187388,,,,,,,,,,,0.1215861595223242,,,,,,,,,
P21941,['MATN1'],0.014783194187388,,,,,,,,,,,0.1215861595223242,,,,,,,,,
Q96C19,['EFHD2'],0.014783194187388,,,,,,,,,,,0.1215861595223242,,,,,,,,,
P47874,['OMP'],0.014783194187388,,,,,,,,,,,0.1215861595223242,,,,,,,,,
Q9H8J5,['MANSC1'],0.014783194187388,,,,,,,,,,,0.1215861595223242,,,,,,,,,
Q9UIE0,['ZNF230'],0.014783194187388,,,,,,,,,,,0.1215861595223242,,,,,,,,,
P19652,['ORM2'],0.014783194187388,,,,,,,,,,,0.1215861595223242,,,,,,,,,
Q15768,['EFNB3'],0.014783194187388,,,,,,,,,,,0.1215861595223242,,,,,,,,,
O95985,['TOP3B'],0.014783194187388,,,,,,,,,,,0.1215861595223242,,,,,,,,,
O95870,['ABHD16A'],0.014783194187388,,,,,,,,,,,0.1215861595223242,,,,,,,,,
Q16659,['MAPK6'],0.014783194187388,,,,,,,,,,,0.1215861595223242,,,,,,,,,
Q68EM7,['ARHGAP17'],0.014783194187388,,,,,,,,,,,0.1215861595223242,,,,,,,,,
Q66LE6,['PPP2R2D'],0.014783194187388,,,,,,,,,,,0.1215861595223242,,,,,,,,,
Q9NPA3,['MID1IP1'],0.014783194187388,,,,,,,,,,,0.1215861595223242,,,,,,,,,
Q8N139,['ABCA6'],0.014783194187388,,,,,,,,,,,0.1215861595223242,,,,,,,,,
O60476,['MAN1A2'],0.014783194187388,,,,,,,,,,,0.1215861595223242,,,,,,,,,
Q32M45,['ANO4'],0.014783194187388,,,,,,,,,,,0.1215861595223242,,,,,,,,,
P51665,['PSMD7'],0.014783194187388,,,,,,,,,,,0.1215861595223242,,,,,,,,,
Q9UGH3,['SLC23A2'],0.014783194187388,,,,,,,,,,,0.1215861595223242,,,,,,,,,
Q6UWP8,['SBSN'],0.014783194187388,,,,,,,,,,,0.1215861595223242,,,,,,,,,
O43525,['KCNQ3'],0.014783194187388,,,,,,,,,,,0.1215861595223242,,,,,,,,,
P0C0L5,['C4B'],0.0147705584314033,,,,,,,,,,,0.1214822352267105,,,,,,,,,
Q8TD46,['CD200R1'],0.0147570158207081,,,,,,,,,,,0.1213708523954046,,,,,,,,,
Q96GC6,['ZNF274'],0.0147318636520151,,,,,,,,,,,0.1211639853573161,,,,,,,,,
O00744,['WNT10B'],0.0147315527589086,,,,,,,,,,,0.1211614283795503,,,,,,,,,
Q96J66,['ABCC11'],0.0146081444910232,,,,,,,,,,,0.1201464422300552,,,,,,,,,
Q8WWZ1,['IL1F10'],0.0145984042600457,,,,,,,,,,,0.1200663325282951,,,,,,,,,
P18669,['PGAM1'],0.0145984042600457,,,,,,,,,,,0.1200663325282951,,,,,,,,,
P80162,['CXCL6'],0.0145984042600457,,,,,,,,,,,0.1200663325282951,,,,,,,,,
Q8N1I0,['DOCK4'],0.0145984042600457,,,,,,,,,,,0.1200663325282951,,,,,,,,,
O75828,['CBR3'],0.0145778720458965,,,,,,,,,,,0.1198974628622919,,,,,,,,,
Q8N0X2,['SPAG16'],0.0145778720458965,,,,,,,,,,,0.1198974628622919,,,,,,,,,
P20393,['NR1D1'],0.0145624728852847,,,,,,,,,,,0.1197708106127895,,,,,,,,,
P04083,['ANXA1'],0.0145603795972877,,,,,,,,,,,0.119753594113764,,,,,,,,,
O14717,['TRDMT1'],0.0145573398317474,,,,,,,,,,,0.1197285931962887,,,,,,,,,
Q04609,['FOLH1'],0.0145082552691875,,,,,,,,,,,0.1193248913049495,,,,,,,,,
Q13427,['PPIG'],0.0144918075327355,,,,,,,,,,,0.1191896149172701,,,,,,,,,
P02724,['GYPA'],0.0144760196929734,,,,,,,,,,,0.1190597659293245,,,,,,,,,
P21918,['DRD5'],0.0144752109751508,,,,,,,,,,,0.1190531145322758,,,,,,,,,
O43541,['SMAD6'],0.0144752109751508,,,,,,,,,,,0.1190531145322758,,,,,,,,,
Q9BXL5,['HEMGN'],0.0144744160412632,,,,,,,,,,,0.1130582413891612,,,,,,,0.0239533404547916,,
P55895,['RAG2'],0.0144721466159705,,,,,,,,,,,0.1190279113414492,,,,,,,,,
Q9BVP2,['GNL3'],0.0144649448680762,,,,,,,,,,,0.1189686796992742,,,,,,,,,
Q8NBP7,['PCSK9'],0.0144265496276173,,,,,,,,,,,0.1186528934238481,,,,,,,,,
O75388,['GPR32'],0.0144136143327033,,,,,,,,,,,0.1185465055342661,,,,,,,,,
P28358,['HOXD10'],0.0144136143327033,,,,,,,,,,,0.1185465055342661,,,,,,,,,
P49716,['CEBPD'],0.0143972709087666,,,,,,,,,,,0.1184120870774211,,,,,,,,,
P33261,['CYP2C19'],0.0143649529851698,,,,,,,,,,,0.1181462844258384,,,,,,,,,
P08195,['SLC3A2'],0.014304135961602,,,,,,,,,,,0.1176460874971195,,,,,,,,,
P08559,['PDHA1'],0.0143033563427224,,,,,,,,,,,0.1176396754278287,,,,,,,,,
Q969Q1,['TRIM63'],0.014291229765631,,,,,,,,,,,0.1175399389352954,,,,,,,,,
P15260,['IFNGR1'],0.0142854516467263,,,,,,,,,,,0.1174924161010566,,,,,,,,,
Q16655,['MLANA'],0.0142779029274784,,,,,,,,,,,0.1174303307512305,,,,,,,,,
A1L3X0,['ELOVL7'],0.0142725165044841,,,,,,,,,,,0.1094275435700918,,,,,,,0.0318339435882001,,
Q6PIY5,['ARMH1'],0.0142698888336593,,,,,,,,,,,0.1173644178722435,,,,,,,,,
O43508,['TNFSF12'],0.0142676988416229,,,,,,,,,,,0.1173464060192089,,,,,,,,,
O15084,['ANKRD28'],0.0142596227265847,,,,,,,,,,,0.1172799830392418,,,,,,,,,
Q9Y5U5,['TNFRSF18'],0.0142495202719653,,,,,,,,,,,0.1171968941855509,,,,,,,,,
P32942,['ICAM3'],0.0142329308481908,,,,,,,,,,,0.1170604524734377,,,,,,,,,
Q14896,['MYBPC3'],0.014228824405361,,,,,,,,,,,0.117026678540237,,,,,,,,,
Q16828,['DUSP6'],0.0142185582982864,,,,,,,,,,,0.1169422437072354,,,,,,,,,
O75582,['RPS6KA5'],0.0142082921912118,,,,,,,,,,,0.1168578088742338,,,,,,,,,
Q01959,['SLC6A3'],0.0141980260841372,,,,,,,,,,,0.1167733740412322,,,,,,,,,
P23786,['CPT2'],0.0141930983527414,,,,,,,,,,,0.1167328453213914,,,,,,,,,
Q16570,['ACKR1'],0.014154497790141,,,,,,,,,,,0.1164153703493053,,,,,,,,,
P14625,['HSP90B1'],0.0141347742938145,,,,,,,,,,,0.1162531520803508,,,,,,,,,
P11137,['MAP2'],0.0141261633346152,,,,,,,,,,,0.1161823302102209,,,,,,,,,
Q9BXK5,['BCL2L13'],0.0141158972275406,,,,,,,,,,,0.1160978953772192,,,,,,,,,
P09630,['HOXC6'],0.0141158972275406,,,,,,,,,,,0.1160978953772192,,,,,,,,,
Q13258,['PTGDR'],0.0141109694961448,,,,,,,,,,,0.1160573666573785,,,,,,,,,
P22680,['CYP7A1'],0.0141056311204661,,,,,,,,,,,0.1160134605442176,,,,,,,,,
Q9NRA0,['SPHK2'],0.0140953650133915,,,,,,,,,,,0.115929025711216,,,,,,,,,
Q8WWM9,['CYGB'],0.0140857190966574,,,,,,,,,,,0.1158496917082998,,,,,,,,,
P17026,['ZNF22'],0.0140850989063169,,,,,,,,,,,0.1158445908782144,,,,,,,,,
Q8NEA9,['GMCL2'],0.0140692765306787,,,,,,,,,,,0.1157144578458005,,,,,,,,,
Q9NQ30,['ESM1'],0.0140594336386305,,,,,,,,,,,0.1156335037957104,,,,,,,,,
O43921,['EFNA2'],0.0140440344780186,,,,,,,,,,,0.115506851546208,,,,,,,,,
P78563,['ADARB1'],0.0140440344780186,,,,,,,,,,,0.115506851546208,,,,,,,,,
Q99549,['MPHOSPH8'],0.0140440344780186,,,,,,,,,,,0.115506851546208,,,,,,,,,
O60262,['GNG7'],0.0140440344780186,,,,,,,,,,,0.115506851546208,,,,,,,,,
P34741,['SDC2'],0.0140440344780186,,,,,,,,,,,0.115506851546208,,,,,,,,,
Q96CW1,['AP2M1'],0.0140440344780186,,,,,,,,,,,0.115506851546208,,,,,,,,,
O14613,['CDC42EP2'],0.0140440344780186,,,,,,,,,,,0.115506851546208,,,,,,,,,
